#,username,data
1,Eth_Man,57701.98953298836
2,Basoosh,37931.44738413978
3,,31641.28563569178
4,Jake123194,27527.514344040515
5,carlslarson,26006.26272464989
6,kohrts,10688.818761538978
7,MemeyCurmudgeon,10075.933417235445
8,devboricha,4878.529330937338
9,ponder_that,4013.641464388769
10,rustedpopcorn,3825.6447967122576
11,,3635.1978707037256
12,killawaspattack,1864.1605884538055
13,IHaventEvenGotADog,1765.3515631444823
14,DDDUnit2990,1564.1797810067026
15,Aguaskeepartdeux,1524.5026582951164
16,ALiteralHamSandwich,1495.6080657787245
17,,1436.2201634531052
18,YokoSloNo,1359.935882904054
19,,1334.2232522301877
20,Cryptonault,1172.731673505507
21,PoojaaPriyaa,1016.0290516565576
22,sirjakobos,1010.7554169057623
23,RayG1991,841.6172038962118
24,MicThess,678.9653179414472
25,bzzking,674.0051460011565
26,ejdunia,617.6310609499806
27,,604.5667010786118
28,,604.5667010786118
29,Arafel_Electronics,591.067038595737
30,ethovian08,572.9686519608567
31,roberthonker,467.01386800249065
32,__CRUSH__,463.91586332444103
33,DemApples4u,395.26322446526723
34,13illini,364.3409053695914
35,,339.489678512366
36,what_the_deuce,338.40356543861935
37,walkinglucky1,336.31665630231737
38,raymv1987,336.20958284305914
39,StrangerWithin,334.0751274674236
40,steamyp,224.003564219263
41,Alejandro_Last_Name,197.665186632952
42,,137.3678198193161
43,,130.50884962361053
44,Sargos,125.63567206332299
45,PeacefullyFighting,108.5123053733563
46,Wilt_The_Stilt_,104.11766456948816
47,,87.07766837911821
48,DeFiGregg,82.29162729779857
49,whaterloowhorks,51.463846959879575
50,,39.16355771037367
51,majic2,32.37491378791181
52,Spryquasar,23.256187793305568
53,,21.850422643986974
54,JETTTZOR,20.273408195071312
55,fanriver,16.040526035522834
56,TheRempo,15.32966521198301
57,ethereum88,13.024723647794644
58,Interesting-Engine34,10.735549134835999
59,,9.812225286451309
60,niBBawhaat,9.429433017910595
61,,9.327464303778006
62,zmlari,9.003113189866033
63,,8.796414602485811
64,Sharkytrs,7.116260498972772
65,,6.911759528941132
66,ralfy00,5.86328334005496
67,skj4ua,4.634497592479492
68,pc1e0,3.1028613290228755
69,,1.937364613480879
70,,1.8298272747866036
71,,1.7890111341743409
72,,1.7426926426539082
73,,1.3039880793966785
74,rsblk,1.2594178095470774
75,InevitableComplex895,0.9223084845040482
76,420weedscopes,0.41957585177638107
77,,0.38290936639709094
78,dperabeles,0.34831067351647277
79,Samir2298,0.3393467244567002
80,,0.2794704177796819
81,,0.18770805705343616
