#,username,data
1,Eth_Man,57701.98953298836
2,Basoosh,37931.44738413978
3,,31641.28563569178
4,Jake123194,27527.514344040515
5,carlslarson,26006.26272464989
6,kohrts,10688.818761538978
7,MemeyCurmudgeon,10075.933417235445
8,devboricha,4878.529330937338
9,ponder_that,4076.2446105734743
10,rustedpopcorn,3825.6447967122576
11,,3635.1978707037256
12,killawaspattack,1864.1605884538055
13,IHaventEvenGotADog,1765.3515631444823
14,DDDUnit2990,1564.1797810067026
15,Aguaskeepartdeux,1524.5026582951164
16,Positive_Eagle_,1501.6782957604494
17,ALiteralHamSandwich,1495.6080657787245
18,,1436.2201634531052
19,YokoSloNo,1359.935882904054
20,,1334.2232522301877
21,Cryptonault,1172.731673505507
22,PoojaaPriyaa,1016.0290516565576
23,sirjakobos,1010.7554169057623
24,RayG1991,841.6172038962118
25,Prof_Void,832.7082742050515
26,MicThess,678.9653179414472
27,bzzking,674.0051460011565
28,ejdunia,617.6310609499806
29,,604.5667010786118
30,,604.5667010786118
31,Arafel_Electronics,591.067038595737
32,ethovian08,583.6088342550588
33,roberthonker,469.1907949574627
34,__CRUSH__,463.91586332444103
35,DemApples4u,395.26322446526723
36,13illini,364.3409053695914
37,,339.489678512366
38,what_the_deuce,338.40356543861935
39,walkinglucky1,336.31665630231737
40,raymv1987,336.20958284305914
41,StrangerWithin,334.0751274674236
42,steamyp,224.003564219263
43,Alejandro_Last_Name,197.665186632952
44,gustavossj,142.07600191552694
45,,137.3678198193161
46,,130.50884962361053
47,Sargos,125.63567206332299
48,PeacefullyFighting,108.5123053733563
49,Wilt_The_Stilt_,104.11766456948816
50,Introvertive_Crawler,96.94864898822422
51,satoshi0x,95.73039540062364
52,,87.07766837911821
53,DeFiGregg,82.29162729779857
54,whaterloowhorks,51.463846959879575
55,,39.16355771037367
56,majic2,32.37491378791181
57,thestonkinator,24.884131451777012
58,Spryquasar,23.256187793305568
59,,21.850422643986974
60,,20.953913234133925
61,JETTTZOR,20.273408195071312
62,mcjon3z,19.14503991195988
63,fanriver,16.040526035522834
64,TheRempo,15.32966521198301
65,ethereum88,13.024723647794644
66,Sharkytrs,12.679415396991644
67,Interesting-Engine34,10.735549134835999
68,,9.812225286451309
69,niBBawhaat,9.429433017910595
70,,9.327464303778006
71,zmlari,9.003113189866033
72,,8.796414602485811
73,DaaisyJain,8.366540756083687
74,,6.911759528941132
75,,6.5813763770243385
76,ralfy00,5.86328334005496
77,skj4ua,4.634497592479492
78,pc1e0,3.1028613290228755
79,,1.957412978136226
80,,1.937364613480879
81,,1.8298272747866036
82,,1.7890111341743409
83,,1.7426926426539082
84,,1.3039880793966785
85,rsblk,1.2594178095470774
86,InevitableComplex895,0.9223084845040482
87,420weedscopes,0.41957585177638107
88,,0.38290936639709094
89,dperabeles,0.34831067351647277
90,Samir2298,0.3393467244567002
91,,0.2794704177796819
92,,0.25523431706075256
93,,0.21751920586507167
94,,0.18770805705343616
95,DreadLocksHippie,0.08752352584068647
