#,username,data
1,Eth_Man,57701.98953298836
2,Basoosh,37931.44738413978
3,0xb3e1b74963301d2ebd72eceae539007c3aff3424,31641.28563569178
4,Jake123194,27527.514344040515
5,carlslarson,26006.26272464989
6,kohrts,10688.818761538978
7,MemeyCurmudgeon,10075.933417235445
8,ponder_that,6420.337012527378
9,devboricha,4878.529330937338
10,rustedpopcorn,3825.6447967122576
11,0xd35b8655ec7435452549d42287aebe7226d7b9d0,3635.1978707037256
12,killawaspattack,1864.1605884538055
13,IHaventEvenGotADog,1765.3515631444823
14,ALiteralHamSandwich,1609.514631541632
15,DDDUnit2990,1564.1797810067026
16,Aguaskeepartdeux,1524.5026582951164
17,Positive_Eagle_,1501.6782957604494
18,0x8467f76ba0b033232e37c9b8cc4c28756400553a,1436.2201634531052
19,YokoSloNo,1359.935882904054
20,0xe744dca114a3d590954bc8d61725f979cb8113e8,1334.2232522301877
21,Cryptonault,1172.731673505507
22,PoojaaPriyaa,1016.0290516565576
23,sirjakobos,1010.7554169057623
24,evil_betty_,852.9731178878501
25,RayG1991,841.6172038962118
26,Prof_Void,832.7082742050515
27,MicThess,678.9653179414472
28,bzzking,674.0051460011565
29,greenmansavinglives,650.7680391817332
30,Arafel_Electronics,625.4545990905314
31,0x98b247643bfb9e9c83ac4940444f7f1b2d7a2477,604.5667010786118
32,0x2439664124bc841be1760a54dffc8a0dd5dfa2b3,604.5667010786118
33,ethovian08,585.8987941360078
34,__CRUSH__,463.91586332444103
35,StrangerWithin,462.6802804252168
36,DemApples4u,414.9240556554123
37,13illini,364.3409053695914
38,walkinglucky1,351.0616780901305
39,marilketh,349.868114470237
40,what_the_deuce,338.40356543861935
41,raymv1987,336.20958284305914
42,steamyp,224.003564219263
43,Alejandro_Last_Name,197.665186632952
44,gustavossj,142.07600191552694
45,0xc5d66cbe28036e93e1717e44fe3d05c7d74cdcf9,137.3678198193161
46,0x50c87176bcd227ab083a6b4cf2038b0d5081ffe5,130.50884962361053
47,Sargos,125.63567206332299
48,PeacefullyFighting,108.5123053733563
49,Wilt_The_Stilt_,104.11766456948816
50,pc1e0,103.33939815806787
51,satoshi0x,95.73039540062364
52,0x261f436676cfa456a8f086a850160e97550aea9c,87.07766837911821
53,DeFiGregg,82.29162729779857
54,Sharkytrs,57.636272012989025
55,Artificial8Wanderer,52.48129348239785
56,whaterloowhorks,51.463846959879575
57,majic2,48.75025813000633
58,0xff98aa744a746933f366ca2cf0eb1338f9e5eb36,47.37084318479044
59,ejdunia,43.23417426649871
60,InevitableComplex895,41.72670320002404
61,0xfe1ba828b04233d20baf7b402a15544e4dc09e5e,39.16355771037367
62,thestonkinator,24.884131451777012
63,Spryquasar,23.256187793305568
64,0xb3a5552b30b7e64c64bd83025c27b8aa67bcbad6,22.880116415460126
65,0xc4e1c8152eeb4b45b9d83c1faa49df092df08d51,21.850422643986974
66,0x1066a9495f1a1cd505402037750db43c845b7de9,20.953913234133925
67,JETTTZOR,20.273408195071312
68,mcjon3z,19.14503991195988
69,fanriver,16.040526035522834
70,TheRempo,15.32966521198301
71,ethereum88,13.024723647794644
72,Interesting-Engine34,10.735549134835999
73,0x165826a186b5d110816d9f7db11fa998d83c12ba,9.812225286451309
74,0x581b3d2cdcd3911d9bbf503550c3f6c1f3c997b1,9.327464303778006
75,zmlari,9.003113189866033
76,0xac66ab400b858ad89478d34399885126e6dc7011,8.796414602485811
77,DaaisyJain,8.366540756083687
78,ralfy00,7.736384944587414
79,0x0b3ab5a8d926d07275291c074225f258d00b4f08,6.911759528941132
80,0xbe26c80569a8b43e45dc7d6de0b626717998d601,6.5813763770243385
81,skj4ua,4.634497592479492
82,Hodling-Since2018,4.098307617937239
83,Suthekingg,3.688589096528571
84,0x5616c204a81af77c24dfcd80f950439f10991951,2.77111797664857
85,0x349cb3d3db85a1bff571ecaaaff4cff48503cd54,2.2912474476029727
86,0x9f9e0a2e816d312b891c488dbd5732ec086d5ea1,1.957412978136226
87,0x2f02c225e1b901f76d7094b7838eff474687202c,1.937364613480879
88,0x6542eb425e55859df7874f727fe50b04da8d4b6c,1.8298272747866036
89,0xbea395dd3ae7ce1ec5fe2a909fe5de46e63126fa,1.7426926426539082
90,0xe4c120ca4d1245292918395426e9c66fb12e10d0,1.3039880793966785
91,rsblk,1.2594178095470774
92,0xe0ae9458499f5f44f561b5da6d0cd3355f9ce2bf,1.236165316044854
93,0xff6017e8794834c1625d14b848c0f7e94fded94b,0.8200365090078278
94,camp2gg,0.819653179194022
95,SuperNoise5209,0.8143920019706319
96,0xb7759ac2c45c5462c36f6ad226174763b1be0871,0.42649051596295734
97,420weedscopes,0.41957585177638107
98,0x684ccc8ef670165a05ed7f4f3d36f2834b961547,0.40720262610844404
99,dperabeles,0.34831067351647277
100,Samir2298,0.3393467244567002
101,0x12985951fa7051f0b1ae2c0749c8285bd742a82b,0.2794704177796819
102,0x8d23dbae8e5c52d9ac2bb5f393c4ff2e228abae6,0.250888525410797
103,0xb04b53fc1e511d09651cf48642469ebc48c50f68,0.21751920586507167
104,0xe86bdd706f97fb0fb1540e8fc7a3b3dba8a42c5b,0.18770805705343616
105,DreadLocksHippie,0.08752352584068647
106,fitbhai,0.07905241343862478
107,roberthonker,0.0101284886858366
